Date,FamilyFriendly,Genre,Commentaires,Titre,URL,Vues,Suivant,Chaine,Abonnes,Id
2020-12-11,true,Howto & Style,171,Comment économiser BEAUCOUP d'argent | LES 5 TECHNIQUES D'ÉPARGNE,https://www.youtube.com/watch?v=rQ9EzKPzsWk,81376,"['https://www.youtube.com/watch?v=IK6Epxo3690', 'https://www.youtube.com/watch?v=TgKPYjl9m1M', 'https://www.youtube.com/watch?v=-sSMJ9wDJvQ']",Matthieu Louvet - S'investir,-1,https://www.youtube.com/watch?v=rQ9EzKPzsWk
2022-05-15,true,Howto & Style,84,Comment bien gérer son Argent ? (en 6 étapes),https://www.youtube.com/watch?v=w7tjQCnwvxQ,21056,"['https://www.youtube.com/watch?v=hJH0_5Cuc10', 'https://www.youtube.com/watch?v=_CjpjUs-qbY', 'https://www.youtube.com/watch?v=H4pboZq2Oj8']",Matthieu Louvet - S'investir,-1,https://www.youtube.com/watch?v=w7tjQCnwvxQ
2021-04-03,true,Howto & Style,144,Krach Boursier : les marchés sont-ils trop chers pour investir maintenant ?,https://www.youtube.com/watch?v=ruFz5VAMaG0,22583,"['https://www.youtube.com/watch?v=KHUxcT3mw0w', 'https://www.youtube.com/watch?v=I5g2eK782mU', 'https://www.youtube.com/watch?v=SDhMdADudfY']",Matthieu Louvet - S'investir,-1,https://www.youtube.com/watch?v=ruFz5VAMaG0
2022-01-07,true,Science & Technology,106,La meilleure coque pour iPhone - Peak Design Mobile,https://www.youtube.com/watch?v=EG2ZIGyGDEI,14578,"['https://www.youtube.com/watch?v=CnbEq4CeRaU', 'https://www.youtube.com/watch?v=NfugXcD4Llw', 'https://www.youtube.com/watch?v=OJnjYsvsMXg']",LoKan Sardari,-1,https://www.youtube.com/watch?v=EG2ZIGyGDEI
2018-11-29,true,Education,455,TOUT COMPRENDRE À L'IA - Dossier #33 - L'Esprit Sorcier,https://www.youtube.com/watch?v=P-z3eAuV1kc,607605,"['https://www.youtube.com/watch?v=2aCS5mEeiwg', 'https://www.youtube.com/watch?v=mqsgMjw0GtI', 'https://www.youtube.com/watch?v=trWrEWfhTVg']",L'Esprit Sorcier Officiel,-1,https://www.youtube.com/watch?v=P-z3eAuV1kc
2022-05-24,true,Science & Technology,130,Erreur d'encodage,https://www.youtube.com/watch?v=96joLwCO0Dc,10955,"['https://www.youtube.com/watch?v=gJawpBs_FKQ', 'https://www.youtube.com/watch?v=ml_z3DZfUQ0', 'https://www.youtube.com/watch?v=C2qdVMqQ7Cs']",LoKan Sardari,-1,https://www.youtube.com/watch?v=96joLwCO0Dc
2017-07-15,true,Education,-1,L’Univers (Partie 2/11). Cours « tout public » Aurélien Barrau. Intro et Mythes.,https://www.youtube.com/watch?v=ityDFGkw3dI,577665,"['https://www.youtube.com/watch?v=8E6snYUdDt4', 'https://www.youtube.com/watch?v=M7VK2QHw7o8', 'https://www.youtube.com/watch?v=BuEiEcwbEuU']",aurelien barrau,-1,https://www.youtube.com/watch?v=ityDFGkw3dI
2018-09-14,true,News & Politics,403,Quand la Science appelle à l'aide pour l'humanité ? Aurélien Barrau [EN DIRECT],https://www.youtube.com/watch?v=XO4q9oVrWWw,1793865,"['https://www.youtube.com/watch?v=l8g0YHIMRhA', 'https://www.youtube.com/watch?v=asL_UErJRl8', 'https://www.youtube.com/watch?v=94IxSYo5wtM']",Thinkerview,-1,https://www.youtube.com/watch?v=XO4q9oVrWWw
2021-05-27,true,Science & Technology,-1,Ecole Polytechnique : Conférence d'Aurélien Barrau,https://www.youtube.com/watch?v=BLYJFIX6mFw,267089,"['https://www.youtube.com/watch?v=EBBD_sWyNfM', 'https://www.youtube.com/watch?v=5rB2W0OcakU', 'https://www.youtube.com/watch?v=1ls8P59An3Q']",aurelien barrau,-1,https://www.youtube.com/watch?v=BLYJFIX6mFw
2020-07-20,true,Science & Technology,-1,NordVPN VOUS MENT ? (non sponsorisé),https://www.youtube.com/watch?v=ckZGQ5cLIfs,1209153,"['https://www.youtube.com/watch?v=xR7R2MAgfyE', 'https://www.youtube.com/watch?v=zKfdjsK7VAI', 'https://www.youtube.com/watch?v=gbYdQOde6EU']",Micode • Enquêtes,-1,https://www.youtube.com/watch?v=ckZGQ5cLIfs
